f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,label
0.0,0.0,0.0,-0.11515633,-0.045017283,-0.077242196,-0.22436309,-0.14971595,-0.12647133,-0.31656662,-0.2420144,-0.16853188,-0.40845057,-0.30640125,-0.21083708,-0.11784586,-0.47137666,-0.077524245,-0.16361894,-0.6628639,-0.1252586,-0.18706346,-0.7841236,-0.16590235,-0.2027106,-0.8932478,-0.1979033,-0.029613337,-0.49763346,-0.07938695,-0.03347727,-0.7190067,-0.11781933,-0.029053219,-0.86141306,-0.15297917,-0.024911754,-0.9830705,-0.18152653,0.05259543,-0.4676173,-0.090939134,0.07062212,-0.6643278,-0.13601667,0.083249964,-0.7964168,-0.17203034,0.09006435,-0.91458714,-0.19934696,0.12976766,-0.39955157,-0.109293394,0.18577898,-0.5292097,-0.15162589,0.22692384,-0.61298513,-0.1738905,0.26043504,-0.69358444,-0.19061527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11260209,-0.04246884,-0.077561475,-0.21945287,-0.14619546,-0.12672406,-0.31181294,-0.23673998,-0.168788,-0.40520602,-0.30155388,-0.21115376,-0.10956265,-0.4671098,-0.07722452,-0.15379615,-0.6582041,-0.1232131,-0.17769638,-0.7779605,-0.162654,-0.19398905,-0.8856525,-0.19392718,-0.0223593,-0.49341542,-0.079017036,-0.023786204,-0.71860015,-0.11475049,-0.018363347,-0.8615388,-0.14860643,-0.013027294,-0.98423064,-0.17640957,0.059300195,-0.46575186,-0.090439625,0.077226944,-0.6642885,-0.13344614,0.09044046,-0.79638237,-0.16903867,0.09782725,-0.91474867,-0.19652493,0.13632274,-0.39927548,-0.10884039,0.19255337,-0.52696675,-0.15013888,0.23339522,-0.6085458,-0.17209129,0.26593342,-0.68633294,-0.18880844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11793731,-0.043848325,-0.08006528,-0.22794247,-0.14794873,-0.13039543,-0.32088175,-0.2412912,-0.17320426,-0.41241667,-0.31046194,-0.21573289,-0.114296116,-0.46916112,-0.07828017,-0.15881497,-0.66290826,-0.12614878,-0.18242905,-0.783392,-0.16700411,-0.19826204,-0.89262277,-0.19915602,-0.026763309,-0.49539232,-0.07896032,-0.031107532,-0.71939105,-0.115900226,-0.025149386,-0.8619961,-0.1495647,-0.018589713,-0.9839734,-0.17734392,0.055742703,-0.4651468,-0.08987602,0.07182344,-0.66366726,-0.13241515,0.08587278,-0.79521394,-0.16587791,0.09464343,-0.9135039,-0.19214809,0.1345067,-0.39632785,-0.10831709,0.18900296,-0.5261908,-0.14807801,0.22906943,-0.6100571,-0.16863047,0.262123,-0.69099194,-0.18470037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11296568,-0.04521813,-0.08006052,-0.21756841,-0.14879869,-0.13136257,-0.30916515,-0.24267252,-0.17545995,-0.39928192,-0.3136855,-0.2193423,-0.10591725,-0.47051376,-0.07702925,-0.14779384,-0.6647287,-0.12239423,-0.17065904,-0.78508765,-0.16146393,-0.18593803,-0.8933928,-0.1927892,-0.019215485,-0.49516827,-0.077796735,-0.018160343,-0.7211599,-0.11294264,-0.011052205,-0.86313367,-0.1457106,-0.0043808683,-0.98490846,-0.17302102,0.062523685,-0.46563143,-0.0887248,0.080636546,-0.6657945,-0.13071164,0.09400405,-0.7975929,-0.1647276,0.10158032,-0.9168838,-0.19153316,0.140778,-0.39785746,-0.10708255,0.1990896,-0.53032637,-0.14731982,0.24100529,-0.6168834,-0.16902111,0.27501333,-0.7008748,-0.18605334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11344643,-0.047963046,-0.07874643,-0.2190667,-0.15204702,-0.12872963,-0.31081936,-0.24572165,-0.1716018,-0.40059614,-0.3160771,-0.2142011,-0.10130047,-0.47318214,-0.075232856,-0.14287159,-0.6682109,-0.12023491,-0.1659419,-0.78816354,-0.15989894,-0.18101186,-0.89842135,-0.19175601,-0.014382936,-0.49743664,-0.07575612,-0.013915372,-0.7206373,-0.1102884,-0.0064708535,-0.86220753,-0.14365485,0.0013197333,-0.9850916,-0.17202565,0.06626548,-0.4670789,-0.086209625,0.087145604,-0.66399264,-0.12641394,0.10260606,-0.7934146,-0.15940835,0.112060554,-0.9104288,-0.18606886,0.1426371,-0.39894077,-0.10421772,0.20041105,-0.5277891,-0.1425159,0.2421126,-0.61097616,-0.1628332,0.27714008,-0.69113624,-0.17911358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.112371475,-0.0489106,-0.0772507,-0.21804011,-0.15467997,-0.12670106,-0.30985475,-0.24878602,-0.16924942,-0.40010923,-0.31717682,-0.21170871,-0.10221416,-0.47593766,-0.074437745,-0.14335407,-0.67030805,-0.11870397,-0.16565458,-0.78977895,-0.1579524,-0.18037754,-0.8992319,-0.18955009,-0.014564035,-0.50025827,-0.075645424,-0.014109647,-0.72274506,-0.10946886,-0.006592949,-0.8641633,-0.14231837,0.0006861861,-0.9853752,-0.17039703,0.067082174,-0.46880922,-0.08660337,0.08718566,-0.6666556,-0.12604955,0.10131715,-0.7960401,-0.15884472,0.10938859,-0.91297877,-0.18554285,0.14387639,-0.39968076,-0.10497391,0.20265146,-0.531007,-0.14269324,0.2442714,-0.61496246,-0.16289052,0.27897045,-0.6956917,-0.1792108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11099627,-0.048428982,-0.07679422,-0.21627599,-0.15455775,-0.12544753,-0.30777407,-0.24923433,-0.16741838,-0.398442,-0.31926298,-0.2092351,-0.0991568,-0.47524908,-0.07279539,-0.14160882,-0.6689792,-0.11701026,-0.16475241,-0.78886634,-0.15577698,-0.18004592,-0.89817935,-0.18695897,-0.011831256,-0.49978587,-0.07421987,-0.01323724,-0.72304547,-0.10802534,-0.007134839,-0.8646313,-0.1401633,-0.001446192,-0.9858664,-0.16752699,0.0697965,-0.4691307,-0.08560452,0.08917158,-0.6690791,-0.12606059,0.10278451,-0.7987812,-0.15871547,0.110051885,-0.91739947,-0.18489067,0.14701188,-0.4005338,-0.10433874,0.20749882,-0.5326028,-0.1435633,0.25082022,-0.6178962,-0.16461723,0.28651989,-0.700898,-0.18121223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.110959046,-0.0496988,-0.076061256,-0.21453747,-0.15504833,-0.124617286,-0.3052183,-0.2473472,-0.16664821,-0.3952479,-0.31383768,-0.20858304,-0.099565156,-0.4736211,-0.07233345,-0.14086467,-0.6664542,-0.116908655,-0.16324767,-0.78629607,-0.15598966,-0.17793019,-0.89529485,-0.1872653,-0.010601323,-0.49792382,-0.07428436,-0.009850658,-0.71973777,-0.10867691,-0.0036217994,-0.8622494,-0.14164996,0.0014369993,-0.98552054,-0.16954967,0.07151083,-0.46740642,-0.08607689,0.09264676,-0.6663219,-0.12683277,0.105973855,-0.7964687,-0.16006584,0.11255656,-0.9150622,-0.18649761,0.14799461,-0.39839968,-0.10509662,0.20947061,-0.52860445,-0.1439108,0.25215587,-0.6136633,-0.16470037,0.28699595,-0.69621253,-0.18111423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11183822,-0.04432045,-0.08029334,-0.21796961,-0.1492543,-0.12932165,-0.30790785,-0.24527021,-0.17072691,-0.39631566,-0.31264532,-0.21179691,-0.10338377,-0.4673746,-0.078404464,-0.14627032,-0.6600916,-0.12542017,-0.17160451,-0.7819921,-0.16564041,-0.18899192,-0.89284253,-0.19745265,-0.015306319,-0.49528825,-0.07797016,-0.01709612,-0.71677923,-0.114686675,-0.013656142,-0.86004555,-0.14783126,-0.01162008,-0.9844303,-0.17539114,0.06526116,-0.46808726,-0.08753973,0.08678876,-0.66669375,-0.13071783,0.10090846,-0.79648733,-0.16416669,0.10784333,-0.91498286,-0.19018936,0.13968766,-0.4016522,-0.10467182,0.20290698,-0.5287393,-0.14680693,0.24719775,-0.61110437,-0.16911991,0.28354704,-0.69087636,-0.18583268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11700343,-0.04509265,-0.082927115,-0.22441618,-0.14983699,-0.13316247,-0.31484282,-0.24459557,-0.17511608,-0.40198243,-0.3133874,-0.21643546,-0.10513835,-0.46651497,-0.08012822,-0.15039119,-0.6590397,-0.12773238,-0.17642692,-0.78258866,-0.16836172,-0.19367117,-0.894022,-0.20017101,-0.017239252,-0.4946398,-0.07842406,-0.017971504,-0.71611196,-0.115680344,-0.013241863,-0.8607823,-0.1493438,-0.00941801,-0.98419696,-0.1768267,0.06289748,-0.46895215,-0.08693368,0.08275183,-0.66421574,-0.1302025,0.09466693,-0.79260266,-0.16362242,0.10026272,-0.9094228,-0.18929413,0.13694978,-0.40423766,-0.103293225,0.19781171,-0.5299897,-0.14458172,0.24044336,-0.6097103,-0.16604856,0.27529812,-0.68702245,-0.1819523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.116051316,-0.04881654,-0.07772187,-0.22432627,-0.15372884,-0.12682806,-0.31541976,-0.24807313,-0.1685833,-0.4043345,-0.31673458,-0.21022893,-0.10632281,-0.46838713,-0.07828114,-0.15035991,-0.66198415,-0.12412299,-0.17463897,-0.7827611,-0.16280152,-0.19034435,-0.8918239,-0.19331351,-0.018077262,-0.49404767,-0.079267815,-0.018538913,-0.7163929,-0.11605691,-0.0133967,-0.859914,-0.14983445,-0.007887337,-0.98405564,-0.17768605,0.06310245,-0.46711013,-0.089794636,0.08116645,-0.66559994,-0.13375935,0.093205094,-0.7961789,-0.16937159,0.10030839,-0.9135358,-0.19670255,0.13885711,-0.4023536,-0.107296936,0.19793935,-0.5314399,-0.1500705,0.24219576,-0.61372346,-0.17336774,0.28007126,-0.69260293,-0.19064297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.118331425,-0.04177894,-0.07957611,-0.22756708,-0.14579365,-0.12842052,-0.31753194,-0.24085824,-0.16940553,-0.40717092,-0.30962962,-0.21013719,-0.11173609,-0.46558216,-0.07939086,-0.15610859,-0.66071844,-0.12436035,-0.18032512,-0.782428,-0.1621934,-0.1957508,-0.8917338,-0.19222032,-0.022607766,-0.4944446,-0.078892015,-0.023711285,-0.716744,-0.11553667,-0.018826118,-0.86125124,-0.14959146,-0.013577813,-0.98397523,-0.17778766,0.058192965,-0.4696422,-0.088025644,0.07715483,-0.6656842,-0.13182022,0.08849217,-0.79586005,-0.16859254,0.09483041,-0.91203254,-0.19698752,0.13320872,-0.40662563,-0.10420759,0.1944366,-0.5329538,-0.14693598,0.23780803,-0.6145775,-0.17160153,0.27444613,-0.69342154,-0.19012517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.115540646,-0.045410305,-0.08183184,-0.22240497,-0.14786287,-0.13319254,-0.31380138,-0.24056852,-0.17656748,-0.40426818,-0.3119937,-0.21952006,-0.10648887,-0.46897233,-0.08074433,-0.1526331,-0.6621765,-0.12678444,-0.17780238,-0.7827065,-0.16576718,-0.19392855,-0.8919547,-0.19658902,-0.019429218,-0.4965299,-0.07970007,-0.021524368,-0.7181658,-0.11641215,-0.016738666,-0.8613253,-0.15018499,-0.011032494,-0.9839571,-0.17806369,0.060796537,-0.47092828,-0.08858632,0.07792221,-0.6647335,-0.13155162,0.09044596,-0.7945178,-0.16643411,0.0979171,-0.91149575,-0.19357698,0.13617235,-0.40758002,-0.10500264,0.19405507,-0.53399473,-0.14642902,0.2362478,-0.6165029,-0.16929235,0.2720848,-0.69610935,-0.18657592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.113225095,-0.045750342,-0.07986361,-0.22061537,-0.15072326,-0.1302614,-0.3133549,-0.24446222,-0.17297958,-0.4053496,-0.31418255,-0.21580389,-0.10626321,-0.46603948,-0.08110469,-0.1518316,-0.6601859,-0.12774703,-0.17579076,-0.780333,-0.16695233,-0.19065532,-0.8906092,-0.19800392,-0.019038303,-0.49240068,-0.0812361,-0.020088747,-0.7156543,-0.11883937,-0.013734924,-0.85896134,-0.15349956,-0.0066591166,-0.9832372,-0.18220933,0.061405204,-0.46597815,-0.090988,0.079254195,-0.6596985,-0.13514136,0.09347059,-0.79007477,-0.1712336,0.10264666,-0.9073859,-0.199158,0.13690163,-0.40335572,-0.107948765,0.1927091,-0.5318804,-0.15047075,0.23665369,-0.6139979,-0.17389795,0.27444702,-0.69290715,-0.19171701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11591508,-0.04806202,-0.07841396,-0.22542925,-0.15579976,-0.12796322,-0.31889105,-0.25221825,-0.17018269,-0.41124022,-0.3229134,-0.21209495,-0.110914506,-0.47155434,-0.07580954,-0.15414815,-0.66506773,-0.12105182,-0.17698981,-0.78553057,-0.15956312,-0.19191514,-0.8948961,-0.19031192,-0.023901256,-0.49625042,-0.07691362,-0.025121534,-0.719186,-0.113073915,-0.018803185,-0.8617528,-0.14646293,-0.012307795,-0.98468447,-0.1739111,0.056837007,-0.46760672,-0.08796537,0.07512506,-0.6622151,-0.13071439,0.08864212,-0.793696,-0.16531233,0.09650119,-0.913128,-0.1921139,0.13359745,-0.4022974,-0.10621413,0.19135737,-0.53084207,-0.14651206,0.23311822,-0.6167682,-0.16856396,0.26774845,-0.7010659,-0.18563992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11762991,-0.04828439,-0.07961953,-0.22485955,-0.15348479,-0.13025774,-0.31893367,-0.24948908,-0.1736653,-0.4110036,-0.32316273,-0.21662985,-0.10869561,-0.47117284,-0.07524464,-0.15167452,-0.66635245,-0.11912998,-0.1749953,-0.7861059,-0.1571343,-0.19067417,-0.89510876,-0.18796657,-0.022252845,-0.49629325,-0.07546262,-0.02200978,-0.7209212,-0.11062416,-0.014197996,-0.86307585,-0.14400516,-0.005897543,-0.98509216,-0.17192616,0.058120295,-0.4679031,-0.08571245,0.07602994,-0.664234,-0.12795067,0.090344295,-0.7947681,-0.16251549,0.09960333,-0.913077,-0.1896906,0.13527423,-0.40267813,-0.10327485,0.19426166,-0.53240883,-0.14367175,0.23650984,-0.6183615,-0.16593955,0.27172688,-0.70216054,-0.1834353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11657754,-0.050497133,-0.079870746,-0.22313596,-0.15790598,-0.12970501,-0.31548414,-0.25429946,-0.17195454,-0.4070689,-0.32629868,-0.21368572,-0.10503472,-0.4761352,-0.07467218,-0.14603515,-0.6700876,-0.12016039,-0.16926688,-0.7899844,-0.15962538,-0.18624657,-0.8985446,-0.19095555,-0.0178624,-0.5003187,-0.07458277,-0.013922822,-0.72358286,-0.10997044,-0.0063417964,-0.86436176,-0.14282109,0.00042800378,-0.9854896,-0.16973543,0.06301396,-0.4693996,-0.08467589,0.085795805,-0.667002,-0.12664296,0.101065606,-0.7964162,-0.15911967,0.11032074,-0.9145759,-0.18417746,0.13962817,-0.39973965,-0.10222925,0.1977935,-0.5268535,-0.14159657,0.23755485,-0.61211044,-0.16139412,0.270494,-0.6960745,-0.17645639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11562473,-0.051449213,-0.079779565,-0.21949308,-0.15669028,-0.13031852,-0.30949223,-0.25233123,-0.17344685,-0.39817515,-0.3249845,-0.21657392,-0.10021781,-0.47466263,-0.07650043,-0.14181885,-0.6666327,-0.12195793,-0.1651572,-0.7871399,-0.16183476,-0.18015705,-0.8977975,-0.19375491,-0.012574561,-0.4995167,-0.07655219,-0.009687226,-0.71976143,-0.11199357,-0.002305721,-0.8617466,-0.14625631,0.0049460637,-0.9845211,-0.17519635,0.06718003,-0.46895722,-0.086416416,0.08905802,-0.6608861,-0.1271875,0.10361407,-0.78780097,-0.1598307,0.11225706,-0.90375006,-0.18594438,0.14159279,-0.4008901,-0.10378797,0.19895199,-0.5310457,-0.14132468,0.23971017,-0.6141851,-0.16038653,0.2739365,-0.6943147,-0.17574045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11373912,-0.05570128,-0.07780596,-0.21720299,-0.16411792,-0.12775823,-0.3074746,-0.25943002,-0.17057046,-0.39760876,-0.32921228,-0.21355918,-0.097273946,-0.47796503,-0.07509506,-0.13859847,-0.6713998,-0.11947168,-0.16147797,-0.7919097,-0.1581926,-0.17610706,-0.90225315,-0.18930751,-0.008464894,-0.5009739,-0.076029755,-0.0056755613,-0.7226149,-0.11057517,0.0018388971,-0.86364937,-0.14395596,0.009167672,-0.98501605,-0.17221867,0.07200777,-0.4691536,-0.08656586,0.0936446,-0.6630405,-0.12668964,0.1074394,-0.7907652,-0.15908273,0.11538701,-0.90789366,-0.18509157,0.14682584,-0.40029496,-0.10432182,0.20464173,-0.5329003,-0.14127566,0.24553023,-0.6179782,-0.16007811,0.2798809,-0.700745,-0.17536318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.0,0.0,0.0,-0.11704697,-0.053693336,-0.078453735,-0.22417147,-0.164205,-0.12664369,-0.3165689,-0.26055098,-0.16754624,-0.40715995,-0.33183607,-0.20850377,-0.10539984,-0.4797383,-0.07162145,-0.14792845,-0.672031,-0.11499685,-0.16973059,-0.79363114,-0.15384011,-0.18314032,-0.9041072,-0.18514387,-0.016024143,-0.5029747,-0.07182634,-0.012691742,-0.72431993,-0.10422918,-0.0056635477,-0.8655341,-0.1368647,0.00092617155,-0.9863232,-0.1648205,0.06489319,-0.47084948,-0.08212362,0.087506,-0.665864,-0.12059296,0.10036896,-0.7934526,-0.15299074,0.107288234,-0.9113289,-0.17919208,0.1398119,-0.400626,-0.09988067,0.19742575,-0.5311908,-0.13625629,0.23726863,-0.61648214,-0.15543284,0.27084374,-0.70126015,-0.17106372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
